image_id,true,pred,prob_akiec,prob_bcc,prob_bkl,prob_df,prob_mel,prob_nv,prob_vasc
ISIC_0033068,4,4,0.0034858034112552902,0.009610602140885265,0.014437299409500304,0.006575693157234517,0.7988539847075699,0.02972355696575301,0.014317786543146194
ISIC_0034218,4,4,0.014197596413086608,0.009827233700397025,0.006441311074038139,0.01702756811636125,0.7781914611866639,0.035830190675415215,0.018690389829546544
ISIC_0034263,4,4,0.018812672030979208,0.0017306585610390032,0.009580634006407837,0.0019561888672017524,0.8019381831444126,0.03926637389810068,0.00231111730193073
ISIC_0034262,4,4,0.0043396093354389955,0.012428995202854776,0.012466271852691141,0.006962136839008266,0.7949583684451064,0.032743343406481815,0.014444484309615495
ISIC_0033103,4,4,0.022390831791325828,0.013857708549152107,0.007131627122180106,0.007626113130547969,0.7852395183109147,0.0220535149539684,0.01667479471055737
ISIC_0034106,4,4,0.003781097608184937,0.012164752591277677,0.009757693617163747,0.0071020552390908915,0.8071946457184422,0.02008651777471295,0.01380355548996708
ISIC_0033725,4,4,0.005101689936177634,0.009885230304523063,0.013913432631916538,0.007079778778305176,0.7830503218427264,0.04944447130221096,0.01482116136125173
ISIC_0032537,4,5,0.006802627428300572,0.007801097605809722,0.012474001900458623,0.0029854267473445077,0.26702786262491285,0.8160830294111134,0.007292416833308995
ISIC_0033287,4,5,0.0040735624715939256,0.004129642821271144,0.006822020869072369,0.000611051764774997,0.019474310020412052,1.2009255539383639,0.0019581659302621212
ISIC_0033286,4,4,0.009585860190978257,0.006809797119757298,0.006886426165978081,0.007133150018315204,0.8150712069295969,0.026479373421510955,0.0010916936230784956
ISIC_0032586,4,4,0.014055427343011647,0.009931848717311943,0.00636283240189481,0.017098238471115353,0.7786813186535414,0.03529673234762438,0.018629204689016653
ISIC_0029632,4,4,0.016788286921032663,0.003370537460493825,0.008607018909495546,0.0032259007042705645,0.8054496920436157,0.032689062508062985,0.0040124830652956064
ISIC_0033485,4,5,0.002762170215275856,0.005185285421655107,0.009306471024932546,0.003675936601974814,0.1721570767089886,0.9697245482223408,0.0044026191861797825
ISIC_0033175,4,5,0.004823445528035367,0.0028395008998762295,0.006093356309082337,0.015607748592048562,0.15848030703076274,0.9774443158638828,0.005701957847514325
ISIC_0033886,4,4,0.009432617326431107,0.009062437207767995,0.007314166772889067,0.011982468068411767,0.6137361963363822,0.29401941943245513,0.013770434681942239
ISIC_0032892,4,4,0.014381531719929971,0.009811009393207603,0.006674649122930698,0.01717694843603878,0.7784032692544621,0.034912667715649284,0.018610745873258727
ISIC_0033942,4,4,0.014407529170133474,0.010026885528777686,0.006582990488694477,0.017457607670048045,0.7769446772139337,0.035742486600539136,0.01921369216407335
ISIC_0033473,4,4,0.022193230847930925,0.013983519214371277,0.007491773822784765,0.007645890846691716,0.7842847400828162,0.022342270963281712,0.01726613612204301
ISIC_0030564,4,5,0.12516716665866784,0.00856628657273729,0.1985756503361281,0.014998247488456464,0.1509728193253429,0.5642014210230847,0.010342006700510472
ISIC_0033337,4,4,0.021796391923362312,0.013468183661878384,0.007610795470464625,0.007961150275383503,0.7822566059995162,0.025969913013679034,0.017238028907766764
ISIC_0033594,4,4,0.012134319962766454,0.0028204796406332104,0.007235228214211283,0.0027480899775815045,0.6604737912579995,0.2537315976402726,0.0035227261129969615
ISIC_0029209,4,5,0.00032613620540839004,9.378649957710002e-05,0.008711391029309156,0.015122154958704814,0.001192181514497162,1.2177441466867227,0.0021465868694842487
ISIC_0026976,4,2,0.025054403543753292,0.012546796541727362,0.4695111000998913,0.013463828637030845,0.34796520011765947,0.07677670804603103,0.016110324088945256
ISIC_0033275,4,5,0.017291255891865996,0.003029932636515915,0.0019088626181027767,0.0038321702913698312,0.4174964576570741,0.6046237467971936,0.0035144803057447285
ISIC_0033938,4,4,0.009367529349483868,0.009801060602428548,0.006897584886741442,0.012553427780011502,0.756932611753948,0.08315276934511347,0.015118849296981063
ISIC_0032841,4,5,0.0026550434307379316,0.007214498188953656,0.009371294785634707,0.004106426185172431,0.30347278097672264,0.7739107717700956,0.00603798521348561
ISIC_0033819,4,5,0.004976697666441857,0.0021292798419284818,0.008488383246419833,0.01595336929116591,0.1594992485313374,0.9720751974017632,0.006548037080713918
ISIC_0032544,4,5,0.01328489704678221,0.0066624558541087935,0.008965739820629513,0.015165524833265262,0.4680520623240655,0.49733608238289506,0.013657918274554403
ISIC_0032844,4,4,0.004168925970378439,0.011193166430301556,0.019254239465418932,0.00777544481166483,0.7793215146956729,0.04526929015497755,0.016361105620581583
ISIC_0032921,4,4,0.011299383923068042,0.01093505374804094,0.004994636541271384,0.01149085111432273,0.8047220636014046,0.012342029524734437,0.015774250714406964
ISIC_0034117,4,4,0.014058024023626303,0.01004385202471843,0.006350487484543089,0.017142341363175963,0.7772204176587854,0.0372189158475161,0.018654413810256468
ISIC_0033415,4,4,0.010850832345985321,0.009667984835797247,0.006451557082426567,0.009613767216112854,0.804948392425789,0.033289497738944906,0.0014000405824024357
ISIC_0033240,4,4,0.0031079547297377264,0.010595567043124952,0.01278549712456203,0.00500244550413986,0.8024467687955793,0.03487196403559462,0.00892057961642471
ISIC_0032782,4,4,0.013484226153704197,0.002764257315583123,0.012164106158897774,0.002740578267749931,0.8158132021981122,0.020434769695748773,0.003114260491696114
ISIC_0032522,4,4,0.021594704030478255,0.013078900062305708,0.007533133955971055,0.007404949173505503,0.786671993513626,0.022218984971528525,0.016337084681751893
ISIC_0033595,4,4,0.0166387310203893,0.010048351989438388,0.011943424639317846,0.008442848402186518,0.7898878023414335,0.02825440822237345,0.011148827225498174
ISIC_0034059,4,4,0.021922163197282487,0.013364894200181877,0.007561335309146389,0.007637466058425794,0.7851728664988823,0.022774807010817893,0.016729713752271752
ISIC_0033063,4,4,0.009218636328177541,0.007321278177582826,0.007112840969068416,0.007650160722760011,0.8078835350397261,0.03590585382775508,0.0011494115937334256
ISIC_0033174,4,4,0.005165808996429683,0.014936019212767073,0.011024643833267168,0.0071863581471924886,0.7706515968119657,0.0656406008086434,0.014365476432933701
ISIC_0033239,4,5,0.00041758117101341267,0.0001094908403609113,0.004826961534238545,0.016206827287297224,0.0023232258494804577,1.218813688333355,0.0026513727658730884
ISIC_0033985,4,4,0.017969686281375363,0.0033777223871951645,0.00559842990397697,0.003402621790626341,0.7777782610001378,0.0748754358869234,0.003893530372062841
ISIC_0032726,4,4,0.09449960733669353,0.009548810091402665,0.1309446556164706,0.008204028647621748,0.6216139376796975,0.017539377757647502,0.00834445766023149
ISIC_0033272,4,4,0.014778420642696754,0.0077145929107095,0.01692798180457869,0.007294921871095316,0.7964917706026043,0.032185446551886106,0.0011992995093083882
ISIC_0032718,4,4,0.022482044633239648,0.014558519004974665,0.007437937914051688,0.007885661755331761,0.7835161661856384,0.022771547918909736,0.016802196452770413
ISIC_0032736,4,4,0.02249872467728733,0.014172763092676798,0.007361910244144705,0.007817495549504146,0.7842343022604699,0.022454115164559058,0.016699283775389245
ISIC_0033317,4,4,0.022242148439882797,0.014100787073263487,0.007002557636256143,0.00780584784247076,0.7831199496402076,0.024228732671107134,0.017279990507619133
ISIC_0034269,4,4,0.01116284690809021,0.008666077871814391,0.008673961819817071,0.007855087261317013,0.8043804923060236,0.03438417262582159,0.001217544586238024
ISIC_0033956,4,4,0.0034128725717869853,0.009913963902779026,0.009743495032286246,0.004540677396044299,0.6424261327446362,0.271981430624487,0.00907355586830294
ISIC_0033241,4,5,0.0014186205492946182,0.00293159644480895,0.0033146512609621196,0.0025079552623336384,0.01397870232259525,1.2162440132576842,0.0019376606266425453
ISIC_0032598,4,4,0.010231390153246405,0.009406551138849641,0.0057759804683208404,0.01048087582374938,0.7904560616318564,0.05524537514835149,0.0014898988872512936
ISIC_0034289,4,4,0.010924892580236493,0.008983622667308542,0.006644250011076374,0.01375619846429335,0.6210101204941718,0.2792384724901591,0.014432514935231377
ISIC_0033980,4,5,0.005850335537214358,0.0060595175947621765,0.008776583828949918,0.005369438674632535,0.29809004426149827,0.7837903615329528,0.0013537931505276735
ISIC_0032533,4,5,0.002952526460076998,0.0036448797949245803,0.00908559557162468,0.003099368716940539,0.03203337909474574,1.1795479252235803,0.0016047323620101545
ISIC_0033986,4,4,0.003461916772079385,0.012449581014311232,0.00884065256610933,0.005105652108188967,0.8070194730577196,0.030082085050688084,0.00912695260713999
ISIC_0033004,4,4,0.01162609472974482,0.0036240272434779363,0.005215391492068686,0.004280796162113316,0.6546478379512922,0.2608472536647102,0.004942140210604816
ISIC_0024900,4,4,0.007292336393125588,0.007394786933848148,0.009906148003048763,0.0068903394452827366,0.6308223036892465,0.2935498863973779,0.001095383465484079
ISIC_0032072,4,4,0.0036590137013798292,0.012472630607356445,0.011506030651599681,0.0068239645141237445,0.7951714079551594,0.038461730216012104,0.01157667027049921
ISIC_0033578,4,4,0.028242143503038337,0.017162287165908216,0.04249711956189938,0.00925908402315639,0.7355310176398816,0.031055282998258448,0.02073968108699073
ISIC_0034100,4,4,0.0051669912118896474,0.009148427257581805,0.03808325946239008,0.007943396709441271,0.7645154739873706,0.045574315980046964,0.015294010611859806
ISIC_0032940,4,4,0.003002171848381269,0.010932726390721976,0.014045397943797482,0.005447928046487884,0.8045238013984074,0.028045364752127093,0.010058949489089891
ISIC_0032511,4,2,0.04150384299871459,0.004985956328300741,0.7441730146887642,0.012947316600657528,0.15354740590913996,0.011469253803617373,0.011046407688485717
ISIC_0033687,4,5,0.01638273379437648,0.0026722378729949307,0.0032385859340205853,0.0035457385445467997,0.394649175991106,0.6383133015647444,0.0034718694490753965
ISIC_0034085,4,5,0.010171058456505764,0.0001558569334721695,0.0018169493281704036,0.00015149703360450758,0.031611023263331664,1.1880847131702013,0.00017507834311833497
ISIC_0033299,4,4,0.013975499578278415,0.004015675615234612,0.008640608984315144,0.005004091354425074,0.8145663669152879,0.01900525225597341,0.005242614568091433
ISIC_0033479,4,4,0.012704213134695962,0.0027389289790912042,0.00685149738358019,0.0031487255561504237,0.8150218466192234,0.027905230793835813,0.003827239620650335
ISIC_0033522,4,4,0.02184323378366756,0.013207578691465178,0.007448246527260057,0.007867628149191747,0.784671874741619,0.0235746133426136,0.016798597957471174
ISIC_0033911,4,4,0.00971641758273942,0.010142993781376676,0.007259210567378095,0.010488432978700769,0.7910968220850214,0.05229233481665162,0.0015490203425425465
ISIC_0033779,4,4,0.02174782109310743,0.013500530467100666,0.007112510057877298,0.007859823379749687,0.7845083494722215,0.024234269397345954,0.01664947302466817
ISIC_0032638,4,4,0.009015579936224205,0.009428594857428039,0.005667989036773935,0.010103228351977559,0.8027721261012744,0.039733999968098635,0.0014276698436039314
ISIC_0032603,4,5,0.018518850361627936,0.00015453195093026236,0.0038487666358554395,0.00015710929095859937,0.04022316918813946,1.161022034565978,0.00014024541895942848
ISIC_0033871,4,4,0.012082518603771722,0.009867761889440477,0.006790007682574598,0.0150702767751177,0.7682055420134969,0.05742599671029931,0.017022414001989256
ISIC_0032955,4,5,0.004435905865115172,0.005095891891737492,0.010511932010743307,0.0044580291816025824,0.23852969769277219,0.8726228188852536,0.0012334064863993783
ISIC_0032812,4,5,0.0009918790733186307,0.006994249350109317,0.012392013121982197,0.0016717786912626262,0.029948499254425175,1.178677342046054,0.0019885492285499464
ISIC_0033619,4,5,0.00043959690987068384,0.00016595708583320423,0.004249680135995743,0.013492963626169271,0.0033203830082952687,1.2216014941040632,0.0023448255008838856
ISIC_0034065,4,5,0.005202813711244907,0.003326834607425936,0.004903683976432996,0.013912813647045521,0.17423994583500277,0.9549072523808803,0.007235809321853905
ISIC_0034132,4,4,0.011933795737623685,0.004289291032287528,0.011903243642025938,0.004599285387752861,0.8181989676361976,0.012370797188644776,0.005573345141950206
ISIC_0033038,4,4,0.018358135185721963,0.01027443042058736,0.12255875787243335,0.0063115042172436076,0.6595598045545861,0.09297005869870487,0.0016412973356264547
ISIC_0033630,4,4,0.014637888610400598,0.009875051425050182,0.006774422377399753,0.017491839390786114,0.7779988944040944,0.03415248336244516,0.018922880499028783
ISIC_0032879,4,4,0.02228498883148931,0.013585700953204166,0.007732530307483894,0.0076826203294745685,0.7848825539873506,0.02251938559034201,0.016449802990812425
ISIC_0034012,4,4,0.024344617832610677,0.014096669910972196,0.008620013410693272,0.008116306301315648,0.7795681623172588,0.02397670322396914,0.017288241675092762
ISIC_0034150,4,4,0.01760872993464207,0.007495723076890767,0.011547841257061788,0.007563745722008823,0.8005727702344853,0.028951487883973934,0.0010480499187483306
ISIC_0028082,4,4,0.014938877763386364,0.0030123099805611404,0.009587127962016178,0.003834763119692283,0.8135807513207295,0.022045292624097105,0.003989112946680787
ISIC_0033209,4,2,0.05619417488046062,0.02190368415591541,0.6544432904990584,0.0115956205391949,0.1859222536790789,0.03558581240112599,0.011745859405369157
ISIC_0034074,4,4,0.013977176937184777,0.004189188706237136,0.005466801151842327,0.004496225681982943,0.6542015940642666,0.25513864879341064,0.006279676702999349
ISIC_0032699,4,4,0.014827662416514183,0.010094036812261611,0.006829153111416351,0.017775916097805513,0.7765376342386808,0.035275284818615055,0.018978012162858663
ISIC_0033848,4,4,0.013540774922257463,0.010153077978333957,0.006204425261777933,0.016846489211489103,0.7780412252315977,0.03742181413445066,0.018469091302345562
ISIC_0032622,4,4,0.00932781868379831,0.010154285434930759,0.004904637640833004,0.010594231182825846,0.8008089505969066,0.04131250546564109,0.0017007550331392199
ISIC_0034246,4,4,0.014646567329895917,0.010450425873349711,0.0061207626281157106,0.01841215563600133,0.774347975979647,0.0383179571715487,0.019067645785093876
ISIC_0032915,4,4,0.1549389711649822,0.00961749360269282,0.018382550663926158,0.013093004320113066,0.6585699302222304,0.017408575805728434,0.002619176596039587
ISIC_0028460,4,4,0.008372560367357744,0.007183123152130741,0.007415258964993276,0.0067842887136810625,0.8056391802205487,0.04141254420095069,0.000988591886221728
ISIC_0033883,4,4,0.010859507839790436,0.006070008519299915,0.020605904829300282,0.005588943516327788,0.553886050357064,0.38985710600983337,0.0012543459679522787
ISIC_0034145,4,4,0.009618124350826632,0.006981146002614246,0.010134916370798542,0.007547288201753874,0.7858547263372958,0.0641679481917746,0.001117232732948192
ISIC_0032981,4,4,0.01348707524457736,0.009524362658637884,0.006653205795318495,0.01635179476301601,0.777333145935179,0.03969293727505838,0.01815252556021894
ISIC_0033470,4,4,0.009150283146320756,0.009454146919541499,0.004853664137438744,0.008770449251524442,0.8083858608594319,0.03415681249955063,0.0012596382932136252
ISIC_0034094,4,4,0.020933360121982342,0.013321139678967035,0.007363113386398613,0.007914250420435214,0.7848122591586482,0.02415873912643582,0.017141103597688348
ISIC_0033560,4,4,0.021305785410237883,0.013167428214392561,0.007013008875482874,0.007834661522329625,0.7842889988206135,0.02476706331798813,0.017384991884605475
ISIC_0034061,4,4,0.017515580065760424,0.010957262397452965,0.006133061415600106,0.02214204738636348,0.7684570127839133,0.036087162379237966,0.02031590198318042
ISIC_0032716,4,4,0.009684041330156438,0.010774783737600865,0.0045752656810023155,0.01126699484099281,0.8068851432317758,0.031016048007690297,0.0015831917539616044
ISIC_0034159,4,4,0.013629399147782138,0.010263421796488514,0.006099352721121672,0.01703796792496943,0.7771802931653217,0.03826957667486059,0.01850928760261717
ISIC_0024482,4,4,0.016401744399596945,0.0027294248398034254,0.006687725057465642,0.0033384309273607566,0.8016031795410562,0.042357811404492705,0.0035980796587399416
ISIC_0033477,4,4,0.01365399664843687,0.0027639429798122436,0.008748597120871527,0.0032116982445556537,0.8138909208386172,0.025854912295632276,0.0037272786385195837
ISIC_0034092,4,4,0.00828256602991869,0.007042933470684801,0.005989524097001603,0.007420412305409027,0.8129067932367832,0.03204643625761466,0.0010659799709994919
ISIC_0033863,4,4,0.011478403278039685,0.005030219895298385,0.007981403765980517,0.005099861171677979,0.8145909957603807,0.021453795417804504,0.005753143048339141
ISIC_0034180,4,4,0.009457163216042565,0.006906331543916041,0.01056636713703868,0.006404483458490538,0.7869981717808241,0.06380137728346102,0.000997591697950763
ISIC_0033267,4,4,0.008889208683925986,0.006800136448891309,0.00873380637912571,0.007020394534820304,0.7962954068730831,0.05266669677300314,0.0010728799159954421
ISIC_0034005,4,4,0.020209534594224463,0.03197198870385645,0.011308626827927527,0.03827226648411643,0.5056270085298374,0.36125986603000526,0.022968348580073787
ISIC_0033872,4,4,0.013416245539066037,0.010046003252196544,0.006483855991673994,0.016546407961517132,0.7725462220308251,0.04696189650684963,0.01751992473788421
ISIC_0032617,4,4,0.013520740966819607,0.009969597516381304,0.0064360428549044375,0.016206874451962113,0.7750473325600953,0.043647856961872296,0.01757831184284379
ISIC_0032965,4,4,0.013119039314267649,0.009977973355691505,0.006268846562923329,0.016334875422084016,0.7774095979751546,0.03979758722910499,0.01837697053738118
ISIC_0034242,4,4,0.009046740910022628,0.0093775416377794,0.006209745730047075,0.008909671481501352,0.799801784762892,0.04494556301711326,0.0013245793855463576
ISIC_0033117,4,4,0.016174905800188075,0.0029647355797921614,0.003967891134310918,0.0034857477929493615,0.6587291967538307,0.25370418210319107,0.003314823449099922
ISIC_0034104,4,4,0.009330850026168028,0.008407697431472022,0.006251261669213821,0.009277127455268257,0.8028636633088693,0.04070960143766994,0.0013221494185121135
ISIC_0032547,4,4,0.009157885291710308,0.008655043795426405,0.0060799955932236,0.009105482465971234,0.8029145629220612,0.040976581211279325,0.0013539471452216176
ISIC_0033644,4,4,0.015109039373056335,0.004607330111236779,0.004529833880955185,0.005781516843072429,0.8062419198941015,0.03200972834546457,0.005970918570025589
ISIC_0033806,4,4,0.018368092891383383,0.0016519471023505674,0.018210977683104347,0.001582755263458671,0.7608558841570469,0.08968220845165044,0.002161069294334297
ISIC_0032913,4,4,0.003999752228333608,0.008836207080975747,0.03030129958992852,0.005347199061241264,0.6511407417201681,0.2305164751901463,0.011196543023022443
ISIC_0033651,4,4,0.012218258873269033,0.0034529741162207957,0.005256559103665834,0.004105133087276705,0.8182152329359776,0.02261736116661104,0.004877349427813815
ISIC_0033304,4,4,0.021082957956598362,0.012449631918889512,0.0072858251472600315,0.008660442583655144,0.77883483845462,0.03172453215971617,0.017997086286607837
ISIC_0032806,4,5,0.026740441169610177,0.0008213892757475501,0.021435858339400052,0.0008300131074021844,0.40564567311953487,0.5932956841751724,0.0010715023390958816
ISIC_0033624,4,4,0.023107041464510786,0.003997789019041456,0.02336557236360318,0.0028696966965207045,0.7670339273283937,0.06150690664252412,0.0035011355878866324
ISIC_0033238,4,4,0.007640193211938238,0.008959345255835215,0.010475037531141847,0.009478884135305796,0.5326178111771563,0.41710475556424315,0.011178583601224866
ISIC_0034089,4,4,0.011298162999325623,0.009492012799140904,0.008360721192162218,0.013479345811779555,0.6823987483302885,0.18573962962623555,0.015449557089898891
ISIC_0034048,4,4,0.013417799515322076,0.009653218435729766,0.006981551600957665,0.01621803872118038,0.7719340926100806,0.04775562293042182,0.017762958962858417
ISIC_0033905,4,4,0.003342061615599977,0.01087086612910448,0.010238992882890928,0.00523471280937511,0.8030092300453867,0.03484892659193482,0.01001602840960709
ISIC_0033981,4,4,0.013072096651143507,0.009607427731383721,0.006901681972100603,0.015791625933704166,0.7753116308539977,0.0443477644335476,0.017497892441193576
ISIC_0033336,4,4,0.003606255925239451,0.012853476264033417,0.009585487056735613,0.005757812668576614,0.8061329885646598,0.028653411524554175,0.009395602436810107
ISIC_0033405,4,4,0.008746416249218998,0.00924479878709005,0.005938222977406748,0.010379001130184815,0.7825311663122072,0.06886412245618875,0.0016086112638913342
ISIC_0034188,4,5,0.005220273162688264,0.005387064043316309,0.007667025895882221,0.007316371476349685,0.3604451233720855,0.692959367477487,0.0020568534131254774
ISIC_0033269,4,4,0.02225424639099493,0.013336480282677513,0.007661656473468163,0.007835560107455493,0.7854811375432941,0.021879752668942386,0.016454046499420023
ISIC_0033569,4,4,0.01380195421958388,0.01007154920576061,0.006273369172772919,0.016820831633789106,0.7784095803960172,0.0362180109562201,0.018721295079393106
ISIC_0032535,4,4,0.003151551545697207,0.01200814465619907,0.010806744227114706,0.005721051742683835,0.8047714752218721,0.02849656248115454,0.011153005518078747
ISIC_0033042,4,4,0.008180901145319604,0.009712828714987284,0.17450004705465663,0.011106944498481172,0.6395730349709146,0.03962363844382672,0.022916499158480604
ISIC_0032081,4,4,0.022388791542271455,0.013811022942319897,0.0075232791100290275,0.007989771366194068,0.7834870733623724,0.023446455031770248,0.01690097818619337
ISIC_0034034,4,4,0.010616244832282594,0.008193430898667156,0.008164865072610118,0.007092694527006065,0.7976966342285828,0.047000166358612365,0.0011927838251839839
ISIC_0033217,4,4,0.003438564387843607,0.010723601220323396,0.011164842855752715,0.005289463615833162,0.8015566925959435,0.036193364947884596,0.009698072583397645
ISIC_0033728,4,4,0.009338062669465382,0.005687714627370874,0.01673669536616937,0.006962016470853079,0.7712682415209773,0.07994066617551243,0.0009950397858796902
ISIC_0033901,4,5,0.012738178846127232,0.009118038242440174,0.0068585924396025524,0.0210000355990286,0.4167140300345315,0.5558540054326034,0.02116064071434513
ISIC_0032917,4,4,0.008663849869898453,0.009000921061099672,0.004874833510124588,0.009047130932128009,0.8148400036462881,0.02560990691424484,0.0012831323669482981
ISIC_0032925,4,4,0.020877152470168206,0.01366186540131836,0.006399769245660139,0.00751732439188973,0.7864064124673751,0.023225951121022815,0.017118001043458366
ISIC_0032797,4,5,0.017288564053390305,0.0009475598999658836,0.00494298426982934,0.0009809367187837215,0.4058617912352244,0.6267583427358299,0.0010579196497419226
ISIC_0032596,4,4,0.046924215401861175,0.010227544249716726,0.008409930463487758,0.02461653366902406,0.7402857701153329,0.02963515817743728,0.020302921313692344
ISIC_0032856,4,4,0.01004467026933397,0.007984942544542859,0.007964224626818296,0.007285714444171381,0.8013734642504716,0.04296069678243863,0.0010226271703515054
ISIC_0033193,4,4,0.009615812337372527,0.007545363185446351,0.008137848974597281,0.006805124686993272,0.7960357264876357,0.0521982081393385,0.0010237502484058893
ISIC_0033125,4,4,0.003224315052486151,0.010541483982977084,0.012343952390210466,0.004660839205822659,0.8036943224197187,0.03424323438519246,0.008660457899000508
ISIC_0032810,4,4,0.022705584964414372,0.0133339767955177,0.007253727703147452,0.007743765878413916,0.7835639871931935,0.02404780411388822,0.016901362335393636
ISIC_0033324,4,4,0.0034436750907614272,0.01232448606746268,0.010782400837129134,0.007756727809182509,0.8049581926537321,0.019515041370499926,0.01539979994139181
ISIC_0034316,4,4,0.02166304350315167,0.013799965449825903,0.007184676940316928,0.007415736616703243,0.786900374741768,0.021162547298870432,0.016504745260152873
ISIC_0033710,4,4,0.012141615667586576,0.003700677066746029,0.009265487932804697,0.003937673470690051,0.8182386303388158,0.01795001750994236,0.00464391937953139
ISIC_0033469,4,4,0.02247335301098351,0.013635458142289794,0.00735561210511603,0.0081566281594076,0.7825219818053913,0.024520859672479956,0.017220570666669998
ISIC_0033663,4,4,0.023189941702767503,0.0012785758921639017,0.006583344464819257,0.0016602905334471881,0.5774564195219292,0.3647225416135236,0.001676671781735766
ISIC_0034284,4,4,0.019702836725514677,0.0016685195968554243,0.006840876216985046,0.0021223394186884216,0.6297937415460575,0.29183841088248386,0.0020732568073194165
ISIC_0031709,4,4,0.008394421676296473,0.004915098682472244,0.018377732446355342,0.005052984407763543,0.5723044756092621,0.3717959739808506,0.0009190982350163601
ISIC_0032517,4,4,0.014236001480661878,0.01020148008754577,0.006664530677746812,0.017567125987116298,0.774744910866393,0.03972785012228053,0.018470354527855275
ISIC_0032684,4,4,0.020811770955412357,0.013104170113055496,0.006804629909090798,0.008628348011794889,0.779980336301906,0.03043951511538801,0.017917458410984216
ISIC_0034052,4,4,0.004642365763445573,0.013164294528553642,0.008084085084942783,0.006713986832871411,0.7972953379838517,0.03507334700797961,0.013458112448423215
ISIC_0033171,4,4,0.012202173162641536,0.024697838493891087,0.004324563502765303,0.023907373628520027,0.7234447710812362,0.019015534248005544,0.07749813101645699
ISIC_0034022,4,4,0.012827277248111975,0.018549518371365127,0.01466511505427594,0.008167531057774603,0.4957405283187326,0.44259281253867716,0.01579118901402802
ISIC_0033017,4,4,0.009496619052201965,0.009597198965424126,0.01922874188732437,0.010937805132006415,0.6583722837403605,0.213174655984086,0.015096625819060528
ISIC_0033874,4,4,0.013601187261253218,0.009816748375362897,0.008399336598242664,0.011477840544993468,0.7943284344217635,0.0394028501201946,0.0018279971970943645
ISIC_0033754,4,4,0.01882155235611231,0.0036483939924861443,0.006724391712008068,0.004601985564817796,0.7975209997770147,0.04072965487729366,0.004724084617350266
ISIC_0032938,4,4,0.02121707892961299,0.012445819165976335,0.0072793321330775545,0.008489587602495024,0.7796076197795012,0.03167580430630824,0.017189686857709035
ISIC_0025531,4,4,0.02023076931284096,0.009465456898743762,0.0073482840461923825,0.01896388395549229,0.7738768466970588,0.02946517485377258,0.019389189386159765
ISIC_0032610,4,5,0.005557002559929073,0.006416924747415878,0.003979121403439925,0.0008153014781083669,0.014625076420725695,1.2057176406200065,0.0025506135574389927
ISIC_0032958,4,4,0.00330233078935064,0.01101296422319014,0.013319752536552588,0.0059428406315360895,0.8036714894279139,0.02921466771494362,0.00994817962050792
ISIC_0033538,4,4,0.022075148006613275,0.013406930182833987,0.0076393729232725385,0.007542712246662388,0.7862475051064325,0.021406146934606497,0.01638700085016048
ISIC_0032836,4,5,0.0081588083931087,8.948632737305152e-05,0.002533956682402204,7.650928499635599e-05,0.017504425721261225,1.2108694489881986,0.00010659849264125041
ISIC_0033444,4,5,0.0019970145237441,0.0027914169442786667,0.0018259794850557622,0.0021589944697344957,0.02644066063037934,1.2010821395501572,0.0008838041922280349
ISIC_0034183,4,5,0.007343631318758206,9.342621447048253e-05,0.0016237264944375222,8.097739237022556e-05,0.019071041543944917,1.2108792216014168,0.0001128284727774116
ISIC_0033426,4,4,0.022218320266341848,0.012793182845335382,0.007637887353259497,0.007558342911385989,0.7866322795009139,0.02136624986814284,0.016355931220191015
ISIC_0033546,4,5,0.00534842136707791,0.008678197233811307,0.006693049762151171,0.0024055713377778426,0.19232150749293914,0.9352325947694878,0.006073712875850864
ISIC_0032869,4,4,0.013879257885335717,0.009505325364452706,0.006838836147138239,0.016415973098167485,0.7769868541111551,0.039305548276086844,0.018182991271910778
ISIC_0033524,4,4,0.013209201387597338,0.009260547645518336,0.008375540176683948,0.015255077758127393,0.7691395396535482,0.05314645002190398,0.01687372324711958
ISIC_0034101,4,4,0.013783509722994311,0.009870148296070247,0.006382857471443232,0.01682672525170595,0.7786876811051904,0.03614903150667042,0.01855226943127583
ISIC_0030333,4,4,0.011170622434328257,0.006529689078267652,0.008058145036692244,0.00653748781347949,0.8168324259042035,0.012582989016274516,0.007699568530339396
ISIC_0032695,4,4,0.021400543285686493,0.013117036754261563,0.007458526897692513,0.00736625154856069,0.7877371910638906,0.021137299827221408,0.016266924743859493
ISIC_0033310,4,4,0.014400495552642471,0.0101991883634316,0.0065550047220419485,0.017531438057349757,0.7765449715821147,0.035937309426551045,0.019325897678620037
ISIC_0027306,4,4,0.008169869284820074,0.008139092297536323,0.006414406064277228,0.009297887768597206,0.7978471780442128,0.04973375650599005,0.0013438369859640215
ISIC_0034253,4,4,0.0031951096533742326,0.011065691185372626,0.010257628407864414,0.005231289932080459,0.8068766257561812,0.029828493663937458,0.009531506383532309
ISIC_0033120,4,5,0.005293477782612679,0.009895089503244345,0.009995433773395332,0.003601721036576502,0.3772694979357446,0.6544475129874282,0.009956631796284017
ISIC_0033081,4,4,0.012891957175248337,0.010231219560268547,0.006619132769030777,0.016189493290353074,0.7730934441827313,0.04673030049359933,0.01770214367760506
ISIC_0034211,4,5,0.004308616097531209,0.00825948773371806,0.007550194946187372,0.0025104284594487923,0.3006594228707601,0.7792286399628956,0.005527572424683099
